"Ensembl","Gene","Gene_type","logFC","rawFC","FoldChange","AveExpr","t","P.Value","adj.P.Val","z.std","Sfari_score","ID_score","moduleColor","moduleLabel"
"ENSG00000169020","ATP5ME","protein_coding",0.475646586461777,1.39054129242424,"1.39054129242424",3.59180877463215,4.18099884109928,0.00027374285083806,0.230776582291387,3.63895855044702,NA,NA,"brown","M11"
"ENSG00000175768","TOMM5","protein_coding",0.463436388015931,1.37882215757891,"1.37882215757891",2.62624722628535,4.17797221853993,0.000275957433467241,0.230776582291387,3.63688278241469,NA,NA,"grey","M0"
"ENSG00000184575","XPOT","protein_coding",0.289243530443766,1.22199936073885,"1.22199936073885",7.46613329559587,4.14712777400273,0.000299560782145859,0.230776582291387,3.61567952972483,NA,NA,"blue","M10"
"ENSG00000206228","HNRNPA1P4","processed_pseudogene",-1.05611165618348,0.480926504984916,"-2.07931979135017",0.960656808504804,-4.14579952547453,0.000300620819311403,0.230776582291387,-3.6147644511635,NA,NA,"green","M3"
"ENSG00000171848","RRM2","protein_coding",0.286445074273168,1.21963129471034,"1.21963129471034",8.20774574395862,4.09983406831601,0.000339677316676621,0.236216703657998,3.58299484274122,NA,NA,"yellow","M2"
"ENSG00000226432","","processed_pseudogene",-0.949985161120457,0.517637786071001,"-1.9318527876225",0.70185295809883,-4.09547000566877,0.000343636011719556,0.236216703657998,-3.57996820920943,NA,NA,"green","M3"
"ENSG00000115541","HSPE1","protein_coding",0.819497674763628,1.76479141112886,"1.76479141112886",4.57584663670549,4.07899847097433,0.000358991950848021,0.236216703657998,3.56852839616515,NA,NA,"blue","M10"
"ENSG00000204104","TRAF3IP1","protein_coding",-0.240431333572104,0.846492192279919,"-1.18134580462772",4.89267646331387,-3.9628341254055,0.000488253916441268,0.306667846244792,-3.48711907526267,NA,NA,"pink","M6"
"ENSG00000269896","","transcribed_processed_pseudogene",-0.479131971013574,0.717409139059688,"-1.39390474076021",1.46901736046888,-3.91035054755209,0.000560761071963727,0.309004752272985,-3.44991597024965,NA,NA,"turquoise","M1"
"ENSG00000132881","CPLANE2","protein_coding",-0.441230672139355,0.736506073726582,"-1.35776205475155",1.4856512719455,-3.90294237851037,0.00057181318872131,0.309004752272985,-3.44464342040456,NA,NA,"grey","M0"
"ENSG00000221823","PPP3R1","protein_coding",0.348368042662878,1.2731196765281,"1.2731196765281",5.35079855340127,3.90021118799401,0.000575941559392347,0.309004752272985,3.44269824611104,NA,NA,"yellow","M2"
"ENSG00000131495","NDUFA2","protein_coding",0.214082543651276,1.15996601994573,"1.15996601994573",4.05845469803578,3.89237963864634,0.00058794246821002,0.309004752272985,3.43711658784994,NA,NA,"blue","M10"
"ENSG00000249855","EEF1A1P19","processed_pseudogene",-0.586424619252391,0.665991366695302,"-1.50152096559761",1.9782632337464,-3.88226820535718,0.000603800815488491,0.309004752272985,-3.42990131125325,NA,NA,"green","M3"
"ENSG00000104894","CD37","protein_coding",-0.620238640302405,0.650563307287738,"-1.53712942122281",4.48443835759685,-3.84974348829952,0.000657712369861418,0.309004752272985,-3.40662578182193,NA,NA,"turquoise","M1"
"ENSG00000095380","NANS","protein_coding",0.360629350675601,1.28398589197367,"1.28398589197367",4.47173234325055,3.83247743789163,0.000688222782456589,0.309004752272985,3.39422835938023,NA,NA,"purple","M8"
"ENSG00000108352","RAPGEFL1","protein_coding",-0.241989186926824,0.845578625008842,"-1.18262213639748",4.65560407702859,-3.82098714405664,0.000709291703407317,0.309004752272985,-3.38596213299662,NA,NA,"turquoise","M1"
"ENSG00000238072","","processed_pseudogene",-0.955930996832424,0.51550881525985,"-1.93983103760492",2.55206070721632,-3.81187149263199,0.000726455026308219,0.309004752272985,-3.3793951830889,NA,NA,"green","M3"
"ENSG00000102978","POLR2C","protein_coding",0.239582553235222,1.18065098821853,"1.18065098821853",6.69323467893959,3.80089158510547,0.000747669432295791,0.309004752272985,3.3714745616094,NA,NA,"yellow","M2"
"ENSG00000109171","SLAIN2","protein_coding",0.151400118030315,1.11064681846729,"1.11064681846729",5.88995967440949,3.79773447529841,0.000753880879858253,0.309004752272985,3.36919494795019,NA,NA,"grey","M0"
"ENSG00000101542","CDH20","protein_coding",-0.721746828271974,0.606362807935672,"-1.64917766543836",4.61371275818198,-3.79448626136913,0.000760324328939173,0.309004752272985,-3.366848546366,NA,NA,"turquoise","M1"
"ENSG00000171161","ZNF672","protein_coding",-0.254960658509893,0.838009986421883,"-1.19330320187445",5.58757479813712,-3.75975752416564,0.000832676441751336,0.320793356245971,-3.34169786623709,NA,NA,"pink","M6"
"ENSG00000139722","VPS37B","protein_coding",0.455814146457535,1.37155658799677,"1.37155658799677",5.01937416983936,3.75257315541219,0.000848464292544675,0.320793356245971,3.33648034052165,NA,NA,"purple","M8"
"ENSG00000176340","COX8A","protein_coding",0.24355553469291,1.18390681779986,"1.18390681779986",5.7815148709422,3.73932258853239,0.000878354626681594,0.320793356245971,3.32684421681628,NA,"known","purple","M8"
"ENSG00000090621","PABPC4","protein_coding",0.218222118150425,1.16329912995802,"1.16329912995802",7.47616078796935,3.73268836534611,0.000893704479061756,0.320793356245971,3.32201325603261,NA,NA,"grey","M0"
"ENSG00000077097","TOP2B","protein_coding",-0.162474684402835,0.893491132035476,"-1.11920528827397",8.96880707628569,-3.70782687563464,0.000953595600243773,0.320793356245971,-3.30387141368256,NA,NA,"grey","M0"
"ENSG00000180957","PITPNB","protein_coding",0.244230217485835,1.18446060660281,"1.18446060660281",6.73617747504985,3.69347110825195,0.00098994664382963,0.320793356245971,3.29336842082811,NA,NA,"yellow","M2"
"ENSG00000102935","ZNF423","protein_coding",-0.338026975569279,0.79112250860701,"-1.264026733054",6.93369094316173,-3.68282821069269,0.00101776644727558,0.320793356245971,-3.28556890741262,NA,NA,"turquoise","M1"
"ENSG00000213585","VDAC1","protein_coding",0.303589322453582,1.23421122633669,"1.23421122633669",7.9204493165392,3.67382176030396,0.00104190390776866,0.320793356245971,3.27896003319003,NA,NA,"blue","M10"
"ENSG00000241468","ATP5MF","protein_coding",0.294588970643668,1.22653548280172,"1.22653548280172",5.30544292154329,4.75175746018977,0.00108030139663196,0.320793356245971,3.2687331331037,NA,NA,"blue","M10"
"ENSG00000108829","LRRC59","protein_coding",0.243805168836651,1.18411169071288,"1.18411169071288",7.0814370499935,3.65331172689228,0.00109897534452853,0.320793356245971,3.26388042959762,NA,NA,"purple","M8"
"ENSG00000170515","PA2G4","protein_coding",0.390248020167124,1.31061869882359,"1.31061869882359",6.95848328292455,3.62884758723579,0.00117104624028436,0.320793356245971,3.24584002706991,NA,NA,"blue","M10"
"ENSG00000123643","SLC36A1","protein_coding",0.421284405026359,1.33911921761357,"1.33911921761357",4.36043749643423,4.78827634107825,0.00118773135764872,0.320793356245971,3.24181010392854,NA,NA,"grey","M0"
"ENSG00000177082","WDR73","protein_coding",-0.221047196360556,0.857942463219049,"-1.16557932830127",5.96869287297482,-4.42599138352099,0.00119526237653424,0.320793356245971,-3.24000825865534,NA,"known","grey","M0"
"ENSG00000175826","CTDNEP1","protein_coding",0.238965236554651,1.18014590598054,"1.18014590598054",5.55583381300267,4.35893494619593,0.0012166885206913,0.320793356245971,3.23493869352493,NA,NA,"grey","M0"
"ENSG00000167771","RCOR2","protein_coding",-0.301394421397471,0.811467701806123,"-1.23233493800708",6.66813796217492,-3.61358890755235,0.00121831015517392,0.320793356245971,-3.23455836899805,NA,NA,"pink","M6"
"ENSG00000144895","EIF2A","protein_coding",0.283774340994326,1.21737558808509,"1.21737558808509",6.35583240029885,4.48440298609666,0.00124178164617743,0.320793356245971,3.2291052954501,NA,NA,"yellow","M2"
"ENSG00000196812","ZSCAN16","protein_coding",-0.357571900586181,0.780477041374363,"-1.28126766962815",2.62769088634061,-3.59767617618871,0.00126957932354768,0.320793356245971,-3.22276891367287,NA,NA,"grey","M0"
"ENSG00000100221","JOSD1","protein_coding",0.147838187427253,1.10790807800511,"1.10790807800511",6.27069972082223,3.58977640586009,0.00129580628224758,0.320793356245971,3.21690692671407,NA,NA,"grey","M0"
"ENSG00000116977","LGALS8","protein_coding",0.367543765249771,1.29015443029472,"1.29015443029472",4.07878600107074,3.58486967486114,0.00131236130697607,0.320793356245971,3.21326283927409,NA,NA,"purple","M8"
"ENSG00000076043","REXO2","protein_coding",0.352718806340942,1.27696484351863,"1.27696484351863",4.46517707703413,3.57147911607556,0.00135859503014377,0.320793356245971,3.20330607901992,NA,NA,"purple","M8"
"ENSG00000116898","MRPS15","protein_coding",0.166816299344065,1.12257847326901,"1.12257847326901",6.22125684576126,3.5667716915717,0.00137522202495909,0.320793356245971,3.19980163299555,NA,NA,"grey","M0"
"ENSG00000124733","MEA1","protein_coding",0.231652274346995,1.1741789305626,"1.1741789305626",6.00360179527624,3.56364613350352,0.0013863709563933,0.320793356245971,3.19747361102965,NA,NA,"purple","M8"
"ENSG00000065978","YBX1","protein_coding",0.371139359653362,1.2933738615661,"1.2933738615661",9.89079766536462,3.54300256786118,0.00146224670795669,0.320793356245971,3.1820735673644,NA,NA,"blue","M10"
"ENSG00000131797","CLUHP3","transcribed_unprocessed_pseudogene",-0.333514555280023,0.793600832759377,"-1.26007932290465",3.1268095805525,-3.53772561095001,0.00148228132515231,0.320793356245971,-3.1781302753089,NA,NA,"turquoise","M1"
"ENSG00000169230","PRELID1","protein_coding",0.367733505888653,1.29032412022718,"1.29032412022718",5.21817825125334,3.53579220744646,0.0014896883293626,0.320793356245971,3.17668482526869,NA,NA,"purple","M8"
"ENSG00000179240","GVQW3","protein_coding",-0.537981629246417,0.68873379322119,"-1.45193979131331",3.23656983532076,-3.5274592688529,0.00152202622336607,0.320793356245971,-3.17045076782871,NA,NA,"turquoise","M1"
"ENSG00000103275","UBE2I","protein_coding",0.144058545356978,1.1050093257753,"1.1050093257753",7.27514179018362,3.52534405176835,0.00153034278105799,0.320793356245971,3.16886724395168,NA,NA,"grey","M0"
"ENSG00000100030","MAPK1","protein_coding",0.120633604236468,1.08721224063898,"1.08721224063898",7.52251031402182,3.51585340307194,0.0015682046455916,0.320793356245971,3.16175682191912,NA,NA,"grey","M0"
"ENSG00000073008","PVR","protein_coding",0.423287010127027,1.34097933982495,"1.34097933982495",4.15412252451473,3.51436075585224,0.00157424162863673,0.320793356245971,3.16063772270017,NA,NA,"purple","M8"
"ENSG00000188599","NPIPP1","transcribed_unprocessed_pseudogene",-0.43000889270806,0.742257210059997,"-1.34724188117913",2.11236417220204,-3.50982331740848,0.00159273217025,0.320793356245971,-3.1572344765759,NA,NA,"turquoise","M1"
"ENSG00000108774","RAB5C","protein_coding",0.215773360642572,1.16132627970316,"1.16132627970316",4.77024739539478,3.50868539130206,0.0015974023266119,0.320793356245971,3.15638067342357,NA,NA,"purple","M8"
"ENSG00000117480","FAAH","protein_coding",-0.444488894895382,0.734844604708855,"-1.36083192771919",1.84193189634556,-3.49927150196309,0.00163655134544284,0.320793356245971,-3.14931241938697,NA,NA,"turquoise","M1"
"ENSG00000107130","NCS1","protein_coding",0.227225821209689,1.1705818551932,"1.1705818551932",6.5576338182075,3.49346590660813,0.0016611575376966,0.320793356245971,3.14494905643399,NA,NA,"purple","M8"
"ENSG00000128833","MYO5C","protein_coding",-0.66564093658622,0.63040857474553,"-1.58627283964794",3.58812587631232,-3.47558550241125,0.00173921860482553,0.320793356245971,-3.13148974425831,"3",NA,"pink","M6"
"ENSG00000201207","","misc_RNA",-1.06232439811254,0.478859922651865,"-2.08829336659065",-1.77108059105061,-3.46401948470116,0.00179159632454911,0.320793356245971,-3.1227668143199,NA,NA,"turquoise","M1"
"ENSG00000185917","SETD4","protein_coding",-0.185369184285076,0.879424003361977,"-1.13710792084031",4.95367796812886,-3.46234869413599,0.00179928800487753,0.320793356245971,-3.12150564152875,NA,NA,"grey","M0"
"ENSG00000088682","COQ9","protein_coding",-0.183840569317138,0.880356295418542,"-1.13590373034656",5.14257245260473,-3.46158855794629,0.00180279797156377,0.320793356245971,-3.12093177267766,NA,NA,"grey","M0"
"ENSG00000095139","ARCN1","protein_coding",0.162107913726616,1.1189207932876,"1.1189207932876",7.90012169204517,3.45291157359032,0.0018433378458062,0.320793356245971,3.1143770162114,NA,NA,"grey","M0"
"ENSG00000126821","SGPP1","protein_coding",0.254989629592729,1.19332716510441,"1.19332716510441",3.68257876643597,3.44974540916129,0.00185834951690434,0.320793356245971,3.11198339477043,NA,NA,"purple","M8"
"ENSG00000099901","RANBP1","protein_coding",0.254576871210481,1.19298580028216,"1.19298580028216",8.1672858309493,3.42681038860473,0.00197068452653913,0.320793356245971,3.09461510219997,NA,NA,"yellow","M2"
"ENSG00000169612","RAMAC","protein_coding",0.325870073309372,1.25342013444693,"1.25342013444693",2.06611178029973,3.41638256111889,0.00202390931440844,0.320793356245971,3.08670119296411,NA,NA,"blue","M10"
"ENSG00000161654","LSM12","protein_coding",0.398092736286861,1.31776465478642,"1.31776465478642",4.41198963030899,3.41547586420665,0.00202860242419432,0.320793356245971,3.0860125754241,NA,NA,"blue","M10"
"ENSG00000119285","HEATR1","protein_coding",0.193862470864176,1.14382192982646,"1.14382192982646",6.603102069692,3.99023505084973,0.00203413413532432,0.320793356245971,3.08520278482705,NA,NA,"grey","M0"
"ENSG00000125977","EIF2S2","protein_coding",0.44308985416743,1.35951291267455,"1.35951291267455",6.86619705978169,3.41210242866586,0.00204615620714825,0.320793356245971,3.08344981109932,NA,NA,"blue","M10"
"ENSG00000103495","MAZ","protein_coding",0.217817067881987,1.16297256857704,"1.16297256857704",5.56260108802824,4.07908202267356,0.00210516982764487,0.320793356245971,3.07497955683713,NA,NA,"grey","M0"
"ENSG00000163001","CFAP36","protein_coding",-0.167321472815033,0.890494451421802,"-1.12297162368991",5.28363872812537,-3.39861079416556,0.00211784190468615,0.320793356245971,-3.07318916733993,NA,NA,"grey","M0"
"ENSG00000263535","AK4P1","processed_pseudogene",-1.03253247655652,0.488851275933763,"-2.04561192581503",0.193645592304374,-3.3923382603232,0.00215199202449937,0.320793356245971,-3.06841268995377,NA,NA,"green","M3"
"ENSG00000249835","VCAN-AS1","lncRNA",-0.717126744396311,0.608307735601397,"-1.64390478942596",-0.122649817925476,-3.38788360994102,0.00217656777863805,0.320793356245971,-3.06501816391332,NA,NA,"turquoise","M1"
"ENSG00000228217","PNRC2P1","processed_pseudogene",-0.941729197326128,0.520608511069562,"-1.92082914269987",2.08874504001942,-3.38597011652704,0.00218720744215778,0.320793356245971,-3.063559447134,NA,NA,"green","M3"
"ENSG00000214223","HNRNPA1P10","processed_pseudogene",-0.74894458359564,0.595038704177101,"-1.68056294990581",4.63003975365576,-3.38366638578662,0.0022000837077565,0.320793356245971,-3.06180276213246,NA,NA,"green","M3"
"ENSG00000163521","GLB1L","protein_coding",-0.297836654367689,0.813471296224537,"-1.22929967491315",3.39752958861496,-3.38239217037858,0.00220723715209675,0.320793356245971,-3.06083089863703,NA,NA,"black","M5"
"ENSG00000104824","HNRNPL","protein_coding",0.228152400379196,1.17133390958734,"1.17133390958734",8.16864679826807,3.37831208127246,0.00223029441890318,0.320793356245971,3.05771787784007,NA,NA,"grey","M0"
"ENSG00000128463","EMC4","protein_coding",0.113926692587932,1.08216965503027,"1.08216965503027",6.1837584251016,3.37300477673255,0.00226063563011134,0.320793356245971,3.05366606668656,NA,NA,"grey","M0"
"ENSG00000132341","RAN","protein_coding",0.285920851751084,1.21918820588727,"1.21918820588727",9.30113503156399,3.37170481165021,0.00226812799812155,0.320793356245971,3.05267319809877,NA,NA,"blue","M10"
"ENSG00000116750","UCHL5","protein_coding",0.219396881765212,1.16424677170088,"1.16424677170088",5.59167377988315,3.37040097521145,0.00227566678991399,0.320793356245971,3.05167720565612,NA,NA,"yellow","M2"
"ENSG00000228801","","lncRNA",-0.40779084330856,0.75377672667243,"-1.32665279334708",1.94958763579431,-3.369823902931,0.00227901115399609,0.320793356245971,-3.05123633036258,NA,NA,"black","M5"
"ENSG00000169180","XPO6","protein_coding",0.190110565641156,1.14085114536764,"1.14085114536764",7.19814295391586,3.36643397017665,0.00229875330643422,0.320793356245971,3.04864580659968,NA,NA,"grey","M0"
"ENSG00000143398","PIP5K1A","protein_coding",0.182636010665159,1.134955718757,"1.134955718757",6.93548177742416,3.36568496374269,0.00230313758401567,0.320793356245971,3.04807327721999,NA,NA,"grey","M0"
"ENSG00000214832","UPF3AP2","transcribed_processed_pseudogene",-0.911023552292432,0.531807654506695,"-1.88037910234218",1.28643680319529,-3.36292115676428,0.0023193854515494,0.320793356245971,-3.04596018647041,NA,NA,"green","M3"
"ENSG00000060138","YBX3","protein_coding",0.264781986575725,1.20145447754566,"1.20145447754566",6.54329023734934,3.36272782943315,0.00232052612040801,0.320793356245971,3.04581234837418,NA,NA,"grey","M0"
"ENSG00000110958","PTGES3","protein_coding",0.275707481503745,1.21058760229454,"1.21058760229454",8.47086652656616,3.35544458060667,0.00236389583056594,0.320793356245971,3.04024014236573,NA,NA,"blue","M10"
"ENSG00000255198","SNHG9","lncRNA",0.438463217207811,1.35516001930479,"1.35516001930479",1.86755564744429,3.35461846761114,0.00236886427623605,0.320793356245971,3.03960777714721,NA,NA,"blue","M10"
"ENSG00000198157","HMGN5","protein_coding",-0.379507707034843,0.768699850484082,"-1.30089787238837",5.21555418312624,-3.34922265336217,0.00240156505142135,0.320793356245971,-3.0354757875047,NA,NA,"pink","M6"
"ENSG00000265917","MIR3685","miRNA",-0.648738679505315,0.637837719195782,"-1.56779690179008",-0.298747691404263,-3.34890839825783,0.00240348294017625,0.320793356245971,-3.03523504989933,NA,NA,"turquoise","M1"
"ENSG00000180329","CCDC43","protein_coding",0.165283164497434,1.12138615613106,"1.12138615613106",4.63157335750164,3.34687163374042,0.00241594916404665,0.320793356245971,3.0336745346096,NA,NA,"grey","M0"
"ENSG00000128245","YWHAH","protein_coding",0.159475707961969,1.11688117679384,"1.11688117679384",7.51279750435248,3.34438067375908,0.00243128024863222,0.320793356245971,3.03176547155,NA,NA,"grey","M0"
"ENSG00000131236","CAP1","protein_coding",0.282682998448715,1.21645503914357,"1.21645503914357",8.05340239252025,3.34351797002729,0.00243661179540648,0.320793356245971,3.03110415599509,NA,NA,"purple","M8"
"ENSG00000229119","","processed_pseudogene",-0.854929769552325,0.552892240819665,"-1.80867070682254",5.865965579738,-3.34216227740799,0.00244501285552352,0.320793356245971,-3.0300647860313,NA,NA,"green","M3"
"ENSG00000096384","HSP90AB1","protein_coding",0.297030543524265,1.22861299132974,"1.22861299132974",10.786511018037,3.34127749144585,0.00245051084327913,0.320793356245971,3.02938634886685,NA,NA,"blue","M10"
"ENSG00000214975","PPIAP29","processed_pseudogene",-0.946060144275742,0.519047996314123,"-1.92660410424706",2.12273896927499,-3.34060095584889,0.00245472283278343,0.320793356245971,-3.02886754215512,NA,NA,"green","M3"
"ENSG00000159239","","protein_coding",-0.658493329832413,0.63353958499646,"-1.57843333499924",2.57803263815059,-4.17810470768633,0.00248054654803998,0.320793356245971,-3.0257044307734,NA,NA,"pink","M6"
"ENSG00000120063","GNA13","protein_coding",0.170350898338916,1.12533215941308,"1.12533215941308",6.87035275008007,3.32758430524018,0.00253713644963201,0.320793356245971,3.01887684473462,NA,NA,"grey","M0"
"ENSG00000116473","RAP1A","protein_coding",0.230011752938319,1.17284450378955,"1.17284450378955",5.56109657087858,3.32622011123258,0.00254592674490251,0.320793356245971,3.01782881609889,NA,NA,"yellow","M2"
"ENSG00000171055","FEZ2","protein_coding",0.224481480908634,1.16835725375599,"1.16835725375599",5.78206311268139,3.31053016116149,0.00264916269435764,0.320793356245971,3.00576199023407,NA,NA,"yellow","M2"
"ENSG00000112237","CCNC","protein_coding",0.172051157474909,1.12665917873981,"1.12665917873981",5.91920466008019,3.30963852261279,0.00265514914987005,0.320793356245971,3.00507552083714,NA,NA,"grey","M0"
"ENSG00000144381","HSPD1","protein_coding",0.375189323005209,1.29700974839622,"1.29700974839622",9.16903286462916,3.30780537273785,0.00266749792251434,0.320793356245971,3.0036639391753,NA,"known","blue","M10"
"ENSG00000111775","COX6A1","protein_coding",0.227575765875628,1.17086582966482,"1.17086582966482",4.82081256056813,3.30588903437777,0.00268046629717451,0.320793356245971,3.00218794596027,NA,NA,"purple","M8"
"ENSG00000134419","RPS15A","protein_coding",0.498126509155862,1.41237824964738,"1.41237824964738",6.13775709222116,3.3031257288432,0.00269927342820673,0.320793356245971,3.00005896876825,NA,NA,"blue","M10"
"ENSG00000117143","UAP1","protein_coding",0.271620907915841,1.20716334758804,"1.20716334758804",5.64116599548587,3.30279180575933,0.00270155471674629,0.320793356245971,2.99980164819078,NA,NA,"yellow","M2"
"ENSG00000161970","RPL26","protein_coding",0.396684894126554,1.31647935215,"1.31647935215",5.59455914238559,3.30222881650369,0.00270540514499218,0.320793356245971,2.99936778472036,NA,"high_candidate","grey","M0"
"ENSG00000266930",NA,NA,-0.255189315564069,0.837877178236321,"-1.19349234705848",1.41855751851054,-3.30081559823748,0.00271509383573048,0.320793356245971,-2.99827856107365,NA,NA,"grey","M0"
"ENSG00000205937","RNPS1","protein_coding",0.227422010045086,1.17074105079605,"1.17074105079605",7.36232323533021,3.3002160840377,0.00271921406261289,0.320793356245971,2.99781643214989,NA,NA,"blue","M10"
"ENSG00000131876","SNRPA1","protein_coding",0.497837280219821,1.41209512694865,"1.41209512694865",5.79128094094665,3.29443657422054,0.002759244794311,0.320793356245971,2.99335954477588,NA,NA,"blue","M10"
"ENSG00000101266","CSNK2A1","protein_coding",0.175806079700213,1.12959536945451,"1.12959536945451",7.84009374137828,3.29375631024404,0.00276399372114038,0.320793356245971,2.99283474060982,NA,NA,"grey","M0"
"ENSG00000133193","FAM104A","protein_coding",0.179440831003709,1.13244487997583,"1.13244487997583",4.15988211333436,3.28858460635935,0.002800355929468,0.320793356245971,2.98884342853615,NA,NA,"grey","M0"
"ENSG00000226104",NA,NA,-1.03561129888351,0.487809142054338,"-2.04998208067328",-3.01388228133742,-3.28329760568078,0.00283800517013604,0.320793356245971,-2.98476041138907,NA,NA,"grey","M0"
"ENSG00000222881","","misc_RNA",-0.864823379681982,0.54911362739708,"-1.82111670537157",-1.13257747449416,-3.28223375187167,0.00284563970031461,0.320793356245971,-2.98393849115187,NA,NA,"turquoise","M1"
"ENSG00000112425","EPM2A","protein_coding",0.246937307473339,1.18668522895371,"1.18668522895371",3.28662585900459,3.28202076573225,0.0028471705276326,0.320793356245971,2.9837739273082,NA,NA,"yellow","M2"
"ENSG00000115159","GPD2","protein_coding",0.293665744581654,1.22575083514618,"1.22575083514618",5.7808152246239,3.970879325725,0.0028555205397492,0.320793356245971,2.98287772106839,"3",NA,"grey","M0"
"ENSG00000119689","DLST","protein_coding",0.123738512989151,1.08955461364857,"1.08955461364857",6.87453607797956,3.27725107060277,0.00288166105063769,0.321119293529932,2.98008744938203,NA,NA,"grey","M0"
"ENSG00000175348","TMEM9B","protein_coding",0.249615876865127,1.18889052615696,"1.18889052615696",4.29621477634886,3.26886180607267,0.00294330417896548,0.324185255403731,2.97359798292079,NA,NA,"yellow","M2"
"ENSG00000267221","C17orf113","protein_coding",-0.776057284404123,0.58396050980468,"-1.71244456296278",-0.134816999434668,-3.26714205890541,0.00295609655383342,0.324185255403731,-2.97226682615108,NA,NA,"turquoise","M1"
"ENSG00000212670",NA,NA,-0.621221186791207,0.65012039242473,"-1.53817663874584",0.907516107170275,-3.26373054291453,0.00298163181407448,0.324410932337647,-2.9696253066648,NA,NA,"turquoise","M1"
"ENSG00000035687","ADSS","protein_coding",0.205097855744011,1.15276453435922,"1.15276453435922",5.83042807370129,3.25908628533221,0.00301673573875339,0.325666050297612,2.96602743851408,"3",NA,"yellow","M2"
"ENSG00000113384","GOLPH3","protein_coding",0.160415092587254,1.1176086504648,"1.1176086504648",6.72299644591715,3.96140378775659,0.00308710303906022,0.328215807547214,2.95892891440058,NA,NA,"grey","M0"
"ENSG00000100568","VTI1B","protein_coding",0.131577737180268,1.09549107992491,"1.09549107992491",5.47664748657188,3.24789026961117,0.00310300472029098,0.328215807547214,2.95734524020252,NA,NA,"grey","M0"
"ENSG00000111640","GAPDH","protein_coding",0.333794122293172,1.26032352610569,"1.26032352610569",10.3376329742758,3.24604354172568,0.00311746056251183,0.328215807547214,2.95591196754606,NA,NA,"blue","M10"
"ENSG00000227063","RPL41P1","processed_pseudogene",-0.952064489236232,0.516892262248315,"-1.93463913669422",2.62492079594144,-3.2388751364164,0.00317418981077191,0.328215807547214,-2.95034527902034,NA,NA,"green","M3"
