"Ensembl" "species" "Gene.x" "cell.type" "nicknames" "ubiquitousness.index" "product.description" "gene.type" "canonical.marker" "germ.layer" "organ" "sensitivity_human" "sensitivity_mouse" "specificity_human" "specificity_mouse" "Gene.y" "logFC" "rawFC" "FoldChange" "AveExpr" "t" "P.Value" "adj.P.Val" "z.std" "F2613.cl1_npcFile_P_NPC" "F2613.cl2_npcFile_P_NPC" "F2613.cl3_npcFile_P_NPC" "F2688.cl4_npcFile_P_NPC" "F2688.cl5_npcFile_P_NPC" "F2688.cl6_npcFile_P_NPC" "F2735.cl1_npcFile_P_NPC" "F2735.cl2_npcFile_P_NPC" "F2735.cl3_npcFile_P_NPC" "F6136.cl1_npcFile_P_NPC" "F7511.cl1_npcFile_P_NPC" "F7511.cl2_npcFile_P_NPC" "F7511.cl3_npcFile_P_NPC" "F6281.cl1_npcFile_P_NPC" "F6281.cl2_npcFile_P_NPC" "F6281.cl4_npcFile_P_NPC" "F5541.cl1_npcFile_C_NPC" "F5541.cl2_npcFile_C_NPC" "F5541.cl5_npcFile_C_NPC" "F5618.cl3_npcFile_C_NPC" "F5618.cl6_npcFile_C_NPC" "F6119.cl1_npcFile_C_NPC" "F6119.cl7_npcFile_C_NPC" "F7315.cl4_npcFile_C_NPC" "F7315.cl5_npcFile_C_NPC" "F7647.cl1_npcFile_C_NPC" "F7647.cl2_npcFile_C_NPC" "F7647.cl3_npcFile_C_NPC" "F7672.cl4_npcFile_C_NPC" "F2613.cl1_NeurFile_P_Neur" "F2613.GFP.cl1_NeurFile_P_Neur" "F2735.cl2_NeurFile_P_Neur" "F2735.cl3_NeurFile_P_Neur" "F2735.GFP.cl2_NeurFile_P_Neur" "F6281.cl1_NeurFile_P_Neur" "F6281.cl4_NeurFile_P_Neur" "F6281.GFP.cl1_NeurFile_P_Neur" "F7511.cl2_NeurFile_P_Neur" "F5541.cl2_NeurFile_C_Neur" "F5541.GFP.cl2_NeurFile_C_Neur" "F5618.cl3_NeurFile_C_Neur" "F5618.GFP.cl6_NeurFile_C_Neur" "F7647.cl1_NeurFile_C_Neur" "F7647.cl3_NeurFile_C_Neur" "F7672.cl5_NeurFile_C_Neur" "F7672.cl6_NeurFile_C_Neur" "F7672.GFP.cl5_NeurFile_C_Neur" "F7672.GFP.cl6_NeurFile_C_Neur"
"11" "ENSG00000101017" "Mm Hs" "CD40" "Astrocytes" "Bp50|TNFRSF5" 0.012 "CD40 molecule" "protein-coding gene" 1 "Ectoderm" "Brain" 0 0 0.0131827 0.0110704 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"12" "ENSG00000079215" "Mm Hs" "SLC1A3" "Astrocytes" "EAAT1|GLAST|EA6" 0.074 "solute carrier family 1 member 3" "protein-coding gene" 1 "Ectoderm" "Brain" 1 0.967213 0.00910232 0.0727106 "SLC1A3" 2.35215010955012 5.10584630083319 5.10584630083319 6.64659319463043 11.3851674568937 6.55173237296334e-09 1.26774743445636e-08 5.8020287517793 8.53709069892557 8.63782526515033 9.53940287026492 9.96247247743597 10.2792370236605 9.16358790875285 10.3052851906221 10.3581979320028 9.64269537906008 9.37171933239235 9.42994731389504 9.3620264777951 10.3640450751699 8.80003403903682 10.2698708940512 9.83377862595203 9.16594075907883 9.55709295092463 9.26240641052282 9.47645718000717 9.87682430652203 8.65098210582211 8.24876680105636 9.3445265760488 9.46806426484396 8.99872618117308 8.36805368105861 9.91421211145239 10.3473222638668 11.8611270213748 11.0781149176406 12.4944840672024 13.5036261854109 11.9403369345551 12.1559641722725 11.8316576106762 11.3501890329491 12.5552017201045 11.160277727522 11.8870668591724 11.8942614759491 12.607150612199 11.4776651954663 12.0018574849593 11.8721514658084 11.930214543012 12.0862359234175 11.9401370288558
"13" "ENSG00000068078" "Mm Hs" "FGFR3" "Astrocytes" "CEK2|JTK4|CD333|ACH" 0.021 "fibroblast growth factor receptor 3" "protein-coding gene" 1 "Ectoderm" "Brain" 1 0.681967 0.00910232 0.0106773 "FGFR3" 0.241313343790793 1.18206825643799 1.18206825643799 6.10955916168245 0.97318005464777 0.343890415500501 0.365838077765127 0.946506290167373 9.91645269597163 9.72154803211517 10.1420081858463 10.9076278074489 9.48118136712567 11.0970190670332 9.00328484491858 8.94452181432569 9.63065755860066 9.68766507344106 10.0858871377436 9.73115871822959 8.78951277461542 11.0243947332835 9.57239913774383 9.3253190350527 9.76539180327435 8.55487666520698 8.82160460121853 10.4648506905464 10.1339322431415 10.3181505206971 9.67324441773962 9.43999226416149 9.48876044929203 9.26007663638283 10.567765360153 10.1917342963264 9.83382574975085 9.98520062942561 9.12159917663913 10.3323742788745 11.9848307904571 10.8278254932993 9.7967360969878 10.5529439600521 9.23351413380189 11.3193240943275 8.87437503407294 9.9105653871425 9.85529869768735 11.1381209766074 9.04299151283094 9.43936109412935 9.59363730679876 10.3039371675989 9.75492004182252 9.67103082879812
"14" "ENSG00000121742" "Mm Hs" "GJB6" "Astrocytes" "EDH|CX30|ED2" 0.013 "gap junction protein beta 6" "protein-coding gene" 1 "Ectoderm" "Brain" 0 0.534426 0.000313873 0.00563343 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"15" "ENSG00000171885" "Mm Hs" "AQP4" "Astrocytes" "MIWC" 0.024 "aquaporin 4" "protein-coding gene" 1 "Ectoderm" "Brain" 1 0.878689 0.00408035 0.012446 "AQP4" 9.11441537436695 554.258574700832 554.258574700832 -1.29618829535067 63.4511891717603 9.83382981680372e-22 5.64178501372041e-21 9.57863250969518 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 8.34266801049406 7.51490675982569 8.38124492150054 8.08659907495744 8.66790566170163 7.70217203836812 8.94569545416074 8.18660664467653 8.9568081974172 7.42213414347018 8.08603753524953 7.63012705130775 8.00889367417876 7.92777734241559 8.23769471251372 8.02112425912316 8.32729790826402 8.04400449818383 8.47040418222308
"16" "ENSG00000166033" "Mm Hs" "HTRA1" "Astrocytes" "HtrA|IGFBP5-protease|ARMD7|PRSS11" 0.065 "HtrA serine peptidase 1" "protein-coding gene" 1 "Ectoderm" "Brain" 0 0.84918 0.0338983 0.0573169 "HTRA1" 1.97463412494611 3.93028552669004 3.93028552669004 4.3294060751315 10.7034621373698 6.49533305705762e-10 1.37696686281465e-09 6.17791581612943 6.96122906180357 8.14565177335907 7.59886050451109 7.32927610792065 7.5459051912869 7.8383774333361 7.40946975203358 7.47266358452269 7.26147426615883 7.88561620621387 7.36929108921461 7.6848953060763 9.23959570438261 8.08034199913316 7.71007077625504 8.09255195509182 7.44819376690686 7.44522715626885 7.79359786671297 7.8767320753002 8.4094715232686 7.66390226998812 7.53033082678019 7.88443318023834 8.06612099842615 7.65777481051128 7.76093905912045 7.52708562464111 7.54944112655957 9.70829699515201 9.96924536243827 9.25770204250115 9.1828529725886 9.89437917226613 9.09615819342824 9.66896479583067 9.52261923873757 8.96186680964479 8.9188305818198 9.13889031842587 8.64753781169417 9.75508032767874 8.92041675003202 10.1592346265707 8.85186612302491 9.10241705081966 7.99089008853288 9.64424119813487
"17" "ENSG00000143546" "Mm Hs" "S100A8" "Astrocytes" "P8|CGLA|CAGA" 0.064 "S100 calcium binding protein A8" "protein-coding gene" 1 "Ectoderm" "Brain" 0 0 0.0800377 0.0599371 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"18" "ENSG00000134873" "Mm Hs" "CLDN10" "Astrocytes" "OSP-L|CPETRL3" 0.028 "claudin 10" "protein-coding gene" 1 "Ectoderm" "Brain" 0 0.718033 0.0238544 0.0165073 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"19" "ENSG00000162267" "Mm Hs" "ITIH3" "Astrocytes" "H3P" 0.009 "inter-alpha-trypsin inhibitor heavy chain 3" "protein-coding gene" 1 "Ectoderm" "Brain" 0 0.360656 0.00345261 0.0039303 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"20" "ENSG00000101198" "Mm Hs" "NKAIN4" "Astrocytes" "bA261N11.2|FAM77A|C20orf58" 0.036 "sodium/potassium transporting ATPase interacting 4" "protein-coding gene" 1 "Ectoderm" "Brain" 0.166667 0.668852 0.00878845 0.0296083 "NKAIN4" 0.481410637451981 1.39610808487892 1.39610808487892 4.34154962902192 2.65564629444082 0.0235286140179614 0.0276823141349909 2.26474041178744 7.94070069446998 8.13067899090889 7.98314907709521 7.81430060420054 7.94895598238648 8.18109513342926 7.8594592075778 7.84906041888562 7.75264763706096 7.61564780094709 8.76837185017701 7.87626735869094 7.92198701963204 8.41492999088106 8.25689197827601 7.93007574681693 8.03103498241842 8.24584087902657 9.16616652089547 7.78098717615145 7.57708826924474 8.39224057081639 8.58380253448728 8.42341982275185 7.93308773482825 7.96120306825352 8.58819949143788 8.6425402471092 7.26036130194585 8.90765555021422 8.56381065969159 8.40839658986037 8.32341376862219 8.05963889451707 8.91190611103023 8.56848668940733 8.71600682976961 7.90406942315177 8.45333874700272 8.53188565202828 8.46253292639943 8.08291414386451 8.45259682577984 8.18897160395305 8.40143162794704 8.96137088789633 8.5162182498674 8.22158443194933
"21" "ENSG00000164398" "Mm Hs" "ACSL6" "Astrocytes" "KIAA0837|LACS5|FACL6" 0.022 "acyl-CoA synthetase long chain family member 6" "protein-coding gene" NA "Ectoderm" "Brain" 0 0.832787 0.0144382 0.00786061 "ACSL6" 9.81998689744762 903.879659131786 903.879659131786 -1.01868110422922 66.7903019898771 1.74043912800742e-25 1.40056576436703e-24 10.4336644524574 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 9.14911815249974 8.84976352342573 9.18496055910655 9.5807628481048 8.69382243399679 9.04080961854382 8.9636316253771 9.24636838565274 8.97696191667191 7.87443229913345 8.34172181135233 8.49140886382517 8.12841351250992 8.73713142604452 8.17756658347243 8.63499677834975 8.7702334054356 8.3379439077104 8.34074929214581
"22" "ENSG00000103740" "Mm Hs" "ACSBG1" "Astrocytes" "BGM|FLJ30320|MGC14352|BG1|KIAA0631|hBG1|hsBG" 0.023 "acyl-CoA synthetase bubblegum family member 1" "protein-coding gene" 1 "Ectoderm" "Brain" 0 0.796721 0 0.0132975 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"23" "ENSG00000176734" "Mm Hs" "TRIL" "Astrocytes" "KIAA0644" 0.023 "TLR4 interactor with leucine rich repeats" "protein-coding gene" 1 "Ectoderm" "Brain" 0 0.606557 0.00345261 0.0167038 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"24" "ENSG00000135744" "Mm Hs" "AGT" "Astrocytes" "SERPINA8" 0.02 "angiotensinogen" "protein-coding gene" 1 "Ectoderm" "Brain" 0.833333 0.622951 0.0144382 0.00943273 "AGT" 10.4028204417025 1353.82020827327 1353.82020827327 -0.808711489656796 39.5912534582121 2.70700526787323e-22 1.65021460799065e-21 9.71098790671447 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 11.6630120519368 10.0748775921198 8.19542646103731 8.173451334256 8.52668602765965 9.18861993344703 9.86071791271659 8.51946212067571 8.93899584555499 9.51601372084543 9.28953107002526 9.18748584729003 8.54529113639497 10.2473814250285 8.3247638236038 9.08083351834972 9.16458031589213 8.93723275183235 9.96651580214013
"25" "ENSG00000170075" "Mm Hs" "GPR37L1" "Astrocytes" "ETBR-LP-2" 0.041 "G protein-coupled receptor 37 like 1" "protein-coding gene" 1 "Ectoderm" "Brain" 1 0.977049 0.00251099 0.0322285 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"26" "ENSG00000080493" "Mm Hs" "SLC4A4" "Astrocytes" "NBC1|HNBC1|NBC2|pNBC|hhNMC|SLC4A5" 0.033 "solute carrier family 4 member 4" "protein-coding gene" 1 "Ectoderm" "Brain" 0.166667 0.957377 0.0119272 0.0206996 "SLC4A4" 10.2903026640697 1252.24632649327 1252.24632649327 -0.842111871816953 55.9308889192661 4.71604980214378e-25 3.65733463912326e-24 10.3385529046235 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 9.89201167242388 8.66875168260111 9.65636743062688 10.4326583882014 9.23530533870755 9.08903201281129 9.40781027214643 9.28647753218419 9.73199647614496 7.90858462081971 8.63249201575561 8.78389476779165 9.81719523061735 8.72875163833423 8.94255102713091 8.57598632066941 9.43322432786408 8.81698235576142 8.54697223017052
"27" "ENSG00000169006" "Mm Hs" "NTSR2" "Astrocytes" "NTR2" 0.019 "neurotensin receptor 2" "protein-coding gene" 1 "Ectoderm" "Brain" 0 0.977049 0 0.00504389 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
