"Ensembl","Gene","Gene_type","logFC","rawFC","FoldChange","AveExpr","t","P.Value","adj.P.Val","z.std","Sfari_score","ID_score","moduleColor","moduleLabel"
"ENSG00000204128","C2orf72","protein_coding",0.912034389981914,1.88169706910628,"1.88169706910628",4.72715865131236,5.39514510589869,4.8353587512508e-05,0.0382400529454182,4.06344563843583,NA,NA,"turquoise","M1"
"ENSG00000134686","PHC2","protein_coding",-0.28699657608839,0.819606552786688,"-1.22009761464201",7.43899685565886,-5.36499879364952,5.14349808793067e-05,0.0386431011346231,-4.04900893700156,NA,NA,"purple","M18"
"ENSG00000261829","","lncRNA",1.15960019400173,2.23395510688527,"2.23395510688527",0.573429223998997,5.21247205426198,7.042391538067e-05,0.0503899882147594,3.97484902565448,NA,NA,"grey","M0"
"ENSG00000135144","DTX1","protein_coding",0.397844753173887,1.31753816527311,"1.31753816527311",6.16513320052008,5.187565205623,7.41506192368534e-05,0.0506448729387709,3.96255917799998,NA,NA,"turquoise","M1"
"ENSG00000144476","ACKR3","protein_coding",0.705193597390867,1.63036343101759,"1.63036343101759",4.09866826574054,5.09572283174385,8.97336960370021e-05,0.0554322451841162,3.91679579601279,NA,NA,"turquoise","M1"
"ENSG00000182718","ANXA2","protein_coding",-0.687081514003942,0.621109046493086,"-1.61002324092076",7.14681433514073,-5.08378466617426,9.19927245911041e-05,0.0554322451841162,-3.91079526956232,NA,NA,"pink","M16"
"ENSG00000088930","XRN2","protein_coding",-0.20745822514995,0.866061736372717,"-1.15465209696049",6.91997308704279,-5.07092625401091,9.44911922959294e-05,0.0554322451841162,-3.904318709119,NA,NA,"grey","M0"
"ENSG00000131398","KCNC3","protein_coding",0.779630656606293,1.71669132761402,"1.71669132761402",4.57765036157954,5.0637470797257,9.59163033932532e-05,0.0554322451841162,3.90069658352748,NA,"known","turquoise","M1"
"ENSG00000143797","MBOAT2","protein_coding",0.179256024748274,1.1322998254161,"1.1322998254161",7.1089245638745,5.00256338329248,0.000108992145939183,0.0600717718836671,3.86964901929852,NA,NA,"grey","M0"
"ENSG00000105696","TMEM59L","protein_coding",0.277700811786568,1.21226139244656,"1.21226139244656",7.17878654419025,4.98981127647833,0.000111939944944941,0.0600717718836671,3.86313752678991,NA,NA,"grey","M0"
"ENSG00000177301","KCNA2","protein_coding",0.994070956621716,1.99179746711613,"1.99179746711613",2.17769546811479,4.93473591825534,0.000125639374218793,0.0631536735255624,3.83485307563157,NA,NA,"turquoise","M1"
"ENSG00000178171","AMER3","protein_coding",0.675475739316549,1.597123349076,"1.597123349076",4.49813580555538,4.9330349626478,0.00012608879314301,0.0631536735255624,3.83397532964617,NA,NA,"turquoise","M1"
"ENSG00000119878","CRIPT","protein_coding",-0.24351862993831,0.844682677486565,"-1.18387653334575",4.26003613242198,-4.88559623569987,0.000139308263923923,0.0666722093755483,-3.80939320189335,NA,NA,"grey","M0"
"ENSG00000080608","PUM3","protein_coding",-0.407560780039959,0.753896939302616,"-1.32644125193695",3.96558414547556,-4.86623269131022,0.000145104049585924,0.0666722093755483,-3.79930223421711,NA,NA,"pink","M16"
"ENSG00000120647","CCDC77","protein_coding",-0.283282340868476,0.82171935797597,"-1.21696049909687",3.86123400116241,-4.86192995983088,0.000146425057193737,0.0666722093755483,-3.79705542911404,NA,NA,"purple","M18"
"ENSG00000228506","","lncRNA",-0.591706751570957,0.663557434143436,"-1.50702855328698",1.72874864537774,-4.82866244375599,0.000157062748291313,0.0678120653495504,-3.77962813995388,NA,NA,"purple","M18"
"ENSG00000109381","ELF2","protein_coding",-0.184255104102333,0.880103375797295,"-1.13623016056959",5.96740637319695,-4.82597945262422,0.000157954364916429,0.0678120653495504,-3.77821834203626,NA,NA,"grey","M0"
"ENSG00000107796","ACTA2","protein_coding",-1.56062688927824,0.339003743730709,"-2.94981993117563",4.77772876067955,-4.79264935239331,0.000169471770249558,0.0707356338824959,-3.76065095086566,NA,NA,"pink","M16"
"ENSG00000261349","","unprocessed_pseudogene",-0.666893646050502,0.629861420978706,"-1.58765081761343",0.0234994681341459,-4.7577334325789,0.000182459601193147,0.0740983234467088,-3.74214028996021,NA,NA,"grey","M0"
"ENSG00000139131","YARS2","protein_coding",-0.173669336070803,0.886584880073796,"-1.12792358912862",3.78925160457282,-4.72586630041653,0.000195199651216983,0.0771860515575365,-3.72514930776202,NA,NA,"grey","M0"
"ENSG00000140830","TXNL4B","protein_coding",-0.213872058304988,0.862220005388311,"-1.15979679635204",3.86349026060456,-4.70365463384633,0.000204613322619178,0.0788338406583532,-3.71325155721218,NA,NA,"grey","M0"
"ENSG00000269975",NA,NA,0.362463672121736,1.28561946020432,"1.28561946020432",4.53134009786868,4.67482595966662,0.000217526022585956,0.0817136503844144,3.69774175036348,NA,NA,"turquoise","M1"
"ENSG00000004487","KDM1A","protein_coding",-0.148989277951871,0.901882081106576,"-1.10879240307451",8.13563339993844,-4.65866237827291,0.000225126453534613,0.0825060997758804,-3.68901216768044,NA,NA,"grey","M0"
"ENSG00000197622","CDC42SE1","protein_coding",-0.1331774198441,0.911821024639501,"-1.09670645113208",6.48773892525276,-4.61910324222021,0.000244890688168768,0.0876125590577121,-3.66754476345533,NA,NA,"grey","M0"
"ENSG00000133134","BEX2","protein_coding",0.354084319023813,1.27817406453419,"1.27817406453419",5.86839742510985,4.55914997104624,0.000278271143971617,0.0972395862631981,3.63473070938546,NA,NA,"grey","M0"
"ENSG00000152192","POU4F1","protein_coding",-1.05322870095187,0.481888507200939,"-2.07516880991523",4.79229985054549,-4.54406236025817,0.000287378469594508,0.0981397473665244,-3.62641939535718,NA,NA,"pink","M16"
"ENSG00000072210","ALDH3A2","protein_coding",-0.233229195763414,0.850728566588027,"-1.1754630551677",6.34697244856891,-4.49430352519711,0.000319621234375475,0.10672508150502,-3.59885507568983,NA,"known","grey","M0"
"ENSG00000076641","PAG1","protein_coding",0.347313307356636,1.27218925568362,"1.27218925568362",5.83028465485187,4.44904631734585,0.000352136108756138,0.115026025438472,3.57357812950949,NA,NA,"turquoise","M1"
"ENSG00000167971","CASKIN1","protein_coding",0.402903689138813,1.32216633754235,"1.32216633754235",6.6744289425871,4.42967544768331,0.000367062002765676,0.117350503267171,3.56269861630536,NA,NA,"turquoise","M1"
"ENSG00000263050","","lncRNA",0.27225978666282,1.20769804256866,"1.20769804256866",1.16472690956807,4.40325969815179,0.000388457851095008,0.118623016960923,3.54780354318449,NA,NA,"grey","M0"
"ENSG00000255112","CHMP1B","protein_coding",-0.244273555114187,0.844240792409565,"-1.18449618756976",5.14610372114394,-4.39383053323974,0.000396398202129469,0.118623016960923,-3.5424702037663,NA,NA,"grey","M0"
"ENSG00000157349","DDX19B","protein_coding",-0.185998447328218,0.879040506961102,"-1.13760400354821",4.27259395688955,-4.37967469228679,0.000408629387279412,0.118623016960923,-3.53444699329038,NA,NA,"grey","M0"
"ENSG00000068001","HYAL2","protein_coding",-0.188817982367973,0.877324229369477,"-1.13982945702832",5.14961822419007,-4.37814526441699,0.000409973592589241,0.118623016960923,-3.53357897059512,NA,NA,"grey","M0"
"ENSG00000178773","CPNE7","protein_coding",1.0298901195566,2.0418687299914,"2.0418687299914",1.61626811646927,4.37753080546857,0.000410514899638492,0.118623016960923,3.53323017131679,NA,NA,"turquoise","M1"
"ENSG00000143158","MPC2","protein_coding",0.12406143591198,1.08979851934614,"1.08979851934614",4.26383045013982,4.34582315178809,0.000439454759777995,0.124589570196682,3.51518076063858,NA,NA,"grey","M0"
"ENSG00000110318","CEP126","protein_coding",0.411683542643279,1.33023721951395,"1.33023721951395",5.34053051721571,4.33372535977502,0.000451034470359263,0.125504517622561,3.50826797965264,NA,NA,"turquoise","M1"
"ENSG00000136631","VPS45","protein_coding",-0.162127534254646,0.893706155232528,"-1.11893601061729",6.26459326718532,-4.31905722758556,0.000465490318854695,0.125969353623566,-3.49986701537646,NA,NA,"grey","M0"
"ENSG00000181444","ZNF467","protein_coding",0.816588445476599,1.76123625249205,"1.76123625249205",3.08457614403808,4.31509829878941,0.000469471835679469,0.125969353623566,3.49759593086266,NA,NA,"turquoise","M1"
"ENSG00000198169","ZNF251","protein_coding",-0.159104072267458,0.895581062872322,"-1.11659350722846",5.98891060142581,-4.29920571852263,0.000485805581800254,0.128065169686502,-3.4884632589446,NA,NA,"grey","M0"
"ENSG00000174684","B4GAT1","protein_coding",0.151401044027989,1.11064753133915,"1.11064753133915",7.17584909090627,4.2901408990353,0.00049537873303639,0.128337255906979,3.48324287140014,NA,NA,"grey","M0"
"ENSG00000230590","FTX","lncRNA",0.215626712091624,1.16120823801327,"1.16120823801327",2.88061597953113,4.27532008585408,0.000511444169714663,0.1302535609175,3.47468992353951,NA,NA,"grey","M0"
"ENSG00000180155","LYNX1","protein_coding",0.826459186739822,1.77332773040885,"1.77332773040885",4.77126300635599,4.25040994505136,0.000539644328688902,0.134151879350148,3.46026485110952,NA,NA,"turquoise","M1"
"ENSG00000126088","UROD","protein_coding",-0.203983200638383,0.868150336658132,"-1.15187422935227",5.31187778266838,-4.2435283750274,0.000547708782624928,0.134151879350148,-3.45626882837281,NA,NA,"purple","M18"
"ENSG00000237289","CKMT1B","protein_coding",0.619481816138795,1.53632326914545,"1.53632326914545",3.17893324026637,4.23862027464586,0.000553534974025634,0.134151879350148,3.45341584949391,NA,NA,"turquoise","M1"
"ENSG00000129472","RAB2B","protein_coding",-0.181604583229153,0.881721788881155,"-1.134144593692",5.70025854965431,-4.20174404354477,0.000599363105740981,0.134606262544189,-3.43190245032632,NA,NA,"grey","M0"
"ENSG00000033100","CHPF2","protein_coding",-0.268698119223882,0.830068257383165,"-1.20472020355597",5.85959428202919,-4.1987045571575,0.000603307540650932,0.134606262544189,-3.43012307095381,NA,NA,"pink","M16"
"ENSG00000113273","ARSB","protein_coding",-0.219837532514618,0.85866212826661,"-1.16460242868602",5.25551120488168,-4.19857710265266,0.00060347351455531,0.134606262544189,-3.43004843586302,NA,"known","pink","M16"
"ENSG00000169752","NRG4","protein_coding",0.415875820322554,1.33410833163662,"1.33410833163662",2.82581797458116,4.19391693875539,0.000609573891210814,0.134606262544189,3.42731839050572,NA,NA,"tan","M2"
"ENSG00000270108","","lncRNA",0.458769854027422,1.37436943175587,"1.37436943175587",-0.241202742189566,4.1747308748635,0.00063535328677428,0.134606262544189,3.4160553617898,NA,NA,"grey","M0"
"ENSG00000129159","KCNC1","protein_coding",0.362685275028572,1.28581695093041,"1.28581695093041",5.53429437837608,4.17069071230882,0.000640920827538,0.134606262544189,3.41367882182419,"3",NA,"turquoise","M1"
"ENSG00000064309","CDON","protein_coding",-0.466353720597602,0.723791604892709,"-1.38161315113379",6.36006419370777,-4.17025790134874,0.000641520178801722,0.134606262544189,-3.41342413090487,NA,"known","grey","M0"
"ENSG00000144647","POMGNT2","protein_coding",0.187154592513026,1.13851602063796,"1.13851602063796",5.72458151304417,4.16835705563686,0.000644159160770116,0.134606262544189,3.41230533660379,NA,NA,"grey","M0"
"ENSG00000171368","TPPP","protein_coding",0.505970148339107,1.4200779745617,"1.4200779745617",5.56343037837195,4.16591386315015,0.000647567213942276,0.134606262544189,3.41086678598193,NA,NA,"turquoise","M1"
"ENSG00000128872","TMOD2","protein_coding",0.491974975232993,1.40636880504386,"1.40636880504386",8.0025697571755,4.16242949594386,0.000652459170676799,0.134606262544189,3.40881413408972,NA,NA,"turquoise","M1"
"ENSG00000152818","UTRN","protein_coding",0.378604759469573,1.30008392694606,"1.30008392694606",5.59943290151191,4.15820382363534,0.000658442037585576,0.134606262544189,3.406323106901,NA,NA,"turquoise","M1"
"ENSG00000118762","PKD2","protein_coding",-0.178786255188542,0.883445930143107,"-1.13193118659567",5.91563747467926,-4.14379556227281,0.000679261694233462,0.134606262544189,-3.39781567747238,NA,NA,"grey","M0"
"ENSG00000205363","INSYN1","protein_coding",0.415246827062686,1.33352680731995,"1.33352680731995",4.99525785793562,4.13045292242371,0.000699134297562488,0.134606262544189,3.38991840413985,NA,NA,"turquoise","M1"
"ENSG00000246705","H2AFJ","protein_coding",0.885579198370803,1.84750619037881,"1.84750619037881",3.71700494375948,4.13014440426653,0.000699600687203173,0.134606262544189,3.38973558067727,NA,NA,"turquoise","M1"
"ENSG00000108294",NA,NA,-0.189389694104402,0.876976631869642,"-1.14028123858681",5.24495987013829,-4.13011517464744,0.00069964489016332,0.134606262544189,-3.38971825911451,NA,NA,"royalblue","M9"
"ENSG00000126822","PLEKHG3","protein_coding",-0.474805424752461,0.719563830520156,"-1.38973077520742",5.42764263843476,-4.12560648093402,0.000706497116550435,0.134606262544189,-3.38704533732232,NA,NA,"pink","M16"
"ENSG00000133704","IPO8","protein_coding",-0.209400353829471,0.864896644890335,"-1.1562075143982",5.81419468966944,-4.12404176703972,0.000708890945543137,0.134606262544189,-3.38611722613573,NA,NA,"purple","M18"
"ENSG00000081177","EXD2","protein_coding",-0.174354126068855,0.88616415332631,"-1.12845909671069",5.84096925751968,-4.11900145276366,0.000716657859945105,0.134606262544189,-3.38312584079035,NA,NA,"grey","M0"
"ENSG00000119866","BCL11A","protein_coding",-0.435630866335071,0.73937036966706,"-1.35250213022508",6.59959684250455,-4.09582809050933,0.000753487468582485,0.135799009600809,-3.36933881236432,"1",NA,"grey","M0"
"ENSG00000156697","UTP14A","protein_coding",-0.341679105430135,0.789122343580248,"-1.26723062416786",3.8915663675045,-4.09558658865983,0.000753881182321168,0.135799009600809,-3.369194837371,NA,NA,"royalblue","M9"
"ENSG00000141380","SS18","protein_coding",-0.197032700893084,0.872342932557805,"-1.14633816894451",6.31665121634424,-4.09122008490932,0.000761035689112824,0.135799009600809,-3.36659063517072,NA,NA,"purple","M18"
"ENSG00000176401","EID2B","protein_coding",0.307149590856233,1.23726076172436,"1.23726076172436",3.60374031064559,4.08668977825674,0.000768531014584581,0.135799009600809,3.36388664631008,NA,NA,"grey","M0"
"ENSG00000125848","FLRT3","protein_coding",0.21442581892423,1.1602420554328,"1.1602420554328",5.12663614463363,4.08474007785511,0.000771779647923546,0.135799009600809,3.36272227843731,NA,NA,"turquoise","M1"
"ENSG00000119203","CPSF3","protein_coding",-0.163856729779932,0.892635612347932,"-1.12027795683578",5.24680911500697,-4.07928121249628,0.000780949216194676,0.135799009600809,-3.35946012109117,NA,NA,"grey","M0"
"ENSG00000225190","PLEKHM1","protein_coding",-0.198273174736857,0.871593187480874,"-1.14732424984901",5.00198279699265,-4.07614237485302,0.000786271385283536,0.135799009600809,-3.35758298170721,NA,NA,"grey","M0"
"ENSG00000166199","ALKBH3","protein_coding",0.440220235594973,1.35681143661389,"1.35681143661389",3.66941822369631,4.05435287952919,0.000824239752983098,0.140696214235178,3.34452373971843,NA,NA,"grey","M0"
"ENSG00000118960","HS1BP3","protein_coding",-0.222071402937387,0.857333603790918,"-1.16640709704862",4.05009431529484,-4.04845815618758,0.000834825482594884,0.140696214235178,-3.3409822890181,NA,NA,"purple","M18"
"ENSG00000058404","CAMK2B","protein_coding",0.571827889040056,1.48640564829539,"1.48640564829539",5.77788667773695,4.04411277107988,0.000842716576678156,0.140696214235178,3.33836932497562,NA,NA,"turquoise","M1"
"ENSG00000114395","CYB561D2","protein_coding",-0.195012067859968,0.873565588681978,"-1.14473373603095",2.62098835634296,-4.03188709958003,0.000865323732239973,0.141355778511397,-3.33100717101061,NA,NA,"grey","M0"
"ENSG00000259834","","lncRNA",0.837713741856149,1.78721567193814,"1.78721567193814",2.47894947581341,4.02977692190114,0.000869287181030097,0.141355778511397,3.32973485929398,NA,NA,"turquoise","M1"
"ENSG00000263345","","lncRNA",0.510604131907391,1.42464664480562,"1.42464664480562",3.18871620844876,4.02681075062948,0.000874889351894043,0.141355778511397,3.3279456431511,NA,NA,"grey","M0"
"ENSG00000123360","PDE1B","protein_coding",0.52077905453854,1.43472979217885,"1.43472979217885",4.65298012738711,4.02049387933042,0.000886941478148269,0.141729568775778,3.32413217714188,NA,NA,"turquoise","M1"
"ENSG00000129696","TTI2","protein_coding",-0.162766108909085,0.893310664987717,"-1.11943139066156",3.40529699257897,-4.01213444861555,0.000903148199322913,0.141729568775778,-3.31907916985474,NA,"known","grey","M0"
"ENSG00000185275","CD24P4","processed_pseudogene",-0.314632062315781,0.804056026999801,"-1.24369442727932",7.09087184949895,-4.01093410872567,0.000905499707338922,0.141729568775778,-3.3183529983732,NA,NA,"pink","M16"
"ENSG00000185721","DRG1","protein_coding",-0.168527357203279,0.889750437845338,"-1.1239106579387",5.36453254487585,-4.00456142341409,0.000918087692446383,0.142218408935045,-3.31449516005273,NA,NA,"grey","M0"
"ENSG00000116675","DNAJC6","protein_coding",0.509684104105361,1.42373841635675,"1.42373841635675",6.96527001834363,3.98794558216115,0.000951744107743106,0.145927622070897,3.30441623970274,NA,NA,"turquoise","M1"
"ENSG00000069020","MAST4","protein_coding",0.441834422504734,1.35833038060346,"1.35833038060346",5.36681259029417,3.9809237066541,0.000966338207264017,0.146547395302021,3.30014809339223,NA,NA,"turquoise","M1"
"ENSG00000169288","MRPL1","protein_coding",-0.28546158316101,0.820479058584831,"-1.21880015039605",3.9150213167216,-3.9732169206947,0.000982615243164035,0.146547395302021,-3.29545761710572,NA,NA,"royalblue","M9"
"ENSG00000050405","LIMA1","protein_coding",-0.343125296903089,0.788331705109017,"-1.26850156288172",5.85055873259545,-3.97207749890202,0.00098504505027979,0.146547395302021,-3.29476361151723,NA,NA,"purple","M18"
"ENSG00000176054","RPL23P2","processed_pseudogene",0.467361580869454,1.38257867708875,"1.38257867708875",1.63643226017787,3.93866966516232,0.00105903854974412,0.154477171646992,3.27435398481088,NA,NA,"grey","M0"
"ENSG00000171119","NRTN","protein_coding",-0.91390885477534,0.530745134330532,"-1.88414350941036",0.604996207812556,-3.93718921457935,0.00106244392333819,0.154477171646992,-3.27344678969878,NA,NA,"pink","M16"
"ENSG00000106089","STX1A","protein_coding",0.297188289939077,1.22874733704048,"1.22874733704048",5.15410642479972,3.93046570804118,0.00107804860022775,0.154477171646992,3.26932379103039,"3","high_candidate","turquoise","M1"
"ENSG00000184156","KCNQ3","protein_coding",0.389103110930689,1.30957901672746,"1.30957901672746",5.65890324537892,3.92920261970408,0.0010810057292372,0.154477171646992,3.26854869877211,"2","high_candidate","turquoise","M1"
"ENSG00000140543","DET1","protein_coding",-0.158186557221078,0.896150809371013,"-1.1158836097039",3.38075849613314,-3.90789182698805,0.00113214583682136,0.154477171646992,-3.25544559829027,NA,NA,"grey","M0"
"ENSG00000100823","APEX1","protein_coding",-0.201385603996396,0.869714863970516,"-1.14980212645176",7.02521715907638,-3.90652518514385,0.00113550717592272,0.154477171646992,-3.25460364616731,NA,NA,"royalblue","M9"
"ENSG00000218226","TATDN2P2","processed_pseudogene",0.403920708707215,1.3230987196949,"1.3230987196949",1.38732997837828,3.90210081430367,0.00114645811939933,0.154477171646992,3.25187653121593,NA,NA,"turquoise","M1"
"ENSG00000152240","HAUS1","protein_coding",-0.287233317708545,0.819472069019634,"-1.22029784516797",4.39891970921525,-3.90177459392329,0.00114726974883716,0.154477171646992,-3.25167537066427,NA,NA,"royalblue","M9"
"ENSG00000115170","ACVR1","protein_coding",-0.32235938818117,0.799760875960337,"-1.25037374302565",5.32131793196846,-3.90006383306039,0.00115153554711086,0.154477171646992,-3.25062025961681,NA,"known","lightyellow","M8"
"ENSG00000077348","EXOSC5","protein_coding",-0.272428372941911,0.827924792853516,"-1.20783917649502",2.65604040323095,-3.89995529089761,0.00115180673493273,0.154477171646992,-3.25055330567562,NA,NA,"grey","M0"
"ENSG00000141404","GNAL","protein_coding",0.445286440450722,1.36158442597622,"1.36158442597622",5.87281505746116,3.88699642778021,0.00118464929509631,0.154477171646992,3.24255055296572,NA,NA,"turquoise","M1"
"ENSG00000128045","RASL11B","protein_coding",-0.780057816737681,0.582343455056379,"-1.71719968914768",4.73498024103379,-3.88427993879212,0.0011916522567151,0.154477171646992,-3.240870690405,NA,NA,"purple","M18"
"ENSG00000220205","VAMP2","protein_coding",0.151286174892569,1.11055910375106,"1.11055910375106",7.47433839694828,3.88172154263838,0.00119828567428435,0.154477171646992,3.23928786404349,NA,NA,"grey","M0"
"ENSG00000186063","AIDA","protein_coding",-0.150110207663849,0.901181618599036,"-1.1096542354632",5.31486637775074,-3.88117640038549,0.00119970390621148,0.154477171646992,-3.23895050464485,NA,NA,"grey","M0"
"ENSG00000239899","RN7SL674P","misc_RNA",1.19030589750738,2.28201123983893,"2.28201123983893",-2.25911163782105,3.88045298389209,0.00120158853583125,0.154477171646992,3.23850277136186,NA,NA,"grey","M0"
"ENSG00000241945","PWP2","protein_coding",-0.26362744035969,0.832990853553394,"-1.20049337364771",5.01269479596427,-3.87997437892261,0.00120283702134288,0.154477171646992,-3.23820652454224,NA,NA,"purple","M18"
"ENSG00000173473","SMARCC1","protein_coding",-0.241446704925,0.845896639159623,"-1.18217753057096",7.38042749791821,-3.85739684439598,0.00126323655407186,0.160859258148167,-3.22420336469379,NA,NA,"purple","M18"
"ENSG00000104142","VPS18","protein_coding",-0.113436028452818,0.924383857608052,"-1.08180166904646",5.54501732458712,-3.85243003515674,0.00127692711052481,0.161236191283578,-3.22111542096037,NA,NA,"grey","M0"
"ENSG00000272977","","lncRNA",-0.450685270348554,0.73169521515873,"-1.36668927072738",2.46819436051711,-3.8447916444687,0.00129827275738263,0.161380094734098,-3.21636129251026,NA,NA,"yellow","M12"
"ENSG00000115129","TP53I3","protein_coding",-0.346484313533956,0.78649837308671,"-1.27145844698366",3.67993172679167,-3.8443397009272,0.00129954688292465,0.161380094734098,-3.21607980481803,NA,NA,"grey","M0"
"ENSG00000236233",NA,NA,-0.482783963162951,0.71559540905546,"-1.39743769642113",1.7858100881761,-3.83628098930041,0.00132247789162976,0.162881580324826,-3.21105680673593,NA,NA,"grey","M0"
"ENSG00000131771","PPP1R1B","protein_coding",-0.922501655499544,0.527593371574697,"-1.89539909687516",4.04503274846499,-3.81728146073938,0.00137816017208198,0.167020789486436,-3.19918643055269,"3",NA,"grey","M0"
"ENSG00000135392","DNAJC14","protein_coding",-0.15765589221679,0.896480500214851,"-1.11547323088493",4.19871299702458,-3.81450076090747,0.0013865045164462,0.167020789486436,-3.19744582699363,NA,NA,"grey","M0"
"ENSG00000133858","ZFC3H1","protein_coding",0.142799477513828,1.10404538346843,"1.10404538346843",6.32134849015339,3.80909215200781,0.00140288004853894,0.167020789486436,3.19405784372191,NA,NA,"grey","M0"
"ENSG00000235878",NA,NA,0.595137325634826,1.5106163695735,"1.5106163695735",2.17301290265873,3.80588766194479,0.00141267352722735,0.167020789486436,3.19204902596052,NA,NA,"tan","M2"
"ENSG00000269925","","lncRNA",0.866250475934645,1.82291902296505,"1.82291902296505",-0.0291750283168379,3.80312930910413,0.00142115839283999,0.167020789486436,3.19031898227012,NA,NA,"turquoise","M1"
"ENSG00000121774","KHDRBS1","protein_coding",-0.108620181336501,0.927474690776556,"-1.07819653726909",8.36891654876761,-3.78413189548503,0.00148099916841472,0.167020789486436,-3.17838115904823,NA,NA,"grey","M0"
"ENSG00000126391","FRMD8","protein_coding",-0.295208176507356,0.814954728428738,"-1.2270620257987",4.83121714602198,-3.78232417648098,0.00148682327892829,0.167020789486436,-3.17724314247199,NA,NA,"lightyellow","M8"
"ENSG00000232388","SMIM26","protein_coding",-0.22697262725138,0.854425952053052,"-1.17037643530976",3.66243571469776,-3.7772831983495,0.00150318577320991,0.167020789486436,-3.17406779247109,NA,NA,"purple","M18"
"ENSG00000162813","BPNT1","protein_coding",-0.221572981981857,0.857629845785417,"-1.16600419739847",4.6930711457915,-3.77633381963984,0.0015062874797848,0.167020789486436,-3.17346945954533,NA,NA,"royalblue","M9"
